customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-05879,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,86.24,0.0,Yes
CUST-05880,Male,0,Yes,No,55,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,67.78,3681.22,No
CUST-05881,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.51,84.86,No
CUST-05882,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,87.14,5052.41,No
CUST-05883,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.3,1175.65,No
CUST-05884,Male,1,Yes,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.27,197.01,Yes
CUST-05885,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),34.49,1504.22,No
CUST-05886,Female,0,Yes,Yes,42,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),58.08,2391.05,No
CUST-05887,Female,1,Yes,No,42,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),82.8,3472.29,No
CUST-05888,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),31.95,297.13,No
CUST-05889,Female,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,0.0,No
CUST-05890,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.95,742.69,Yes
CUST-05891,Female,0,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),46.42,189.33,No
CUST-05892,Male,1,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),100.12,3536.03,No
CUST-05893,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.48,265.95,Yes
CUST-05894,Male,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,90.63,4826.21,No
CUST-05895,Female,0,Yes,Yes,0,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,70.63,0.0,Yes
CUST-05896,Female,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.33,927.7,No
CUST-05897,Male,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.29,476.62,No
CUST-05898,Female,1,No,No,7,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,86.42,572.49,Yes
CUST-05899,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.97,276.48,No
CUST-05900,Female,0,No,No,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),28.23,873.44,No
CUST-05901,Female,0,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.45,591.02,No
CUST-05902,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,90.47,2677.64,No
CUST-05903,Male,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.4,1332.96,Yes
CUST-05904,Female,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,85.02,498.48,No
CUST-05905,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,59.1,1527.33,No
CUST-05906,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,93.71,452.74,Yes
CUST-05907,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,85.91,627.95,No
CUST-05908,Female,0,Yes,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,67.97,2697.66,No
CUST-05909,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,95.38,1128.98,No
CUST-05910,Female,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),97.31,4614.36,No
CUST-05911,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,84.07,4854.89,No
CUST-05912,Male,0,No,No,15,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),32.44,568.77,Yes
CUST-05913,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),80.48,0.0,Yes
CUST-05914,Male,1,No,No,6,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.99,176.2,Yes
CUST-05915,Female,1,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,61.13,379.72,Yes
CUST-05916,Male,0,No,Yes,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,87.1,0.0,No
CUST-05917,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.86,3766.36,No
CUST-05918,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.7,396.65,Yes
CUST-05919,Female,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,85.75,4517.82,No
CUST-05920,Female,1,Yes,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.08,67.75,No
CUST-05921,Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.54,941.98,Yes
CUST-05922,Female,0,No,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),87.61,3506.34,Yes
CUST-05923,Female,0,No,No,18,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),59.72,1128.48,No
CUST-05924,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),86.01,299.07,Yes
CUST-05925,Female,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),72.1,440.91,Yes
CUST-05926,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.06,420.54,Yes
CUST-05927,Female,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),67.73,3107.76,No
CUST-05928,Female,0,Yes,Yes,12,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,42.76,517.26,No
CUST-05929,Male,0,Yes,No,72,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),85.13,6084.14,No
CUST-05930,Male,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.68,1017.57,No
CUST-05931,Female,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,36.6,1688.58,No
CUST-05932,Female,0,Yes,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),26.11,0.0,No
CUST-05933,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),86.86,3195.63,No
CUST-05934,Male,0,No,No,0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.16,0.0,Yes
CUST-05935,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),56.57,97.84,No
CUST-05936,Male,0,No,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.69,1341.86,Yes
CUST-05937,Male,0,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.34,1646.28,No
CUST-05938,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.58,98.17,No
CUST-05939,Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,79.88,1445.15,Yes
CUST-05940,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,818.02,No
CUST-05941,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,91.71,3479.56,No
CUST-05942,Male,1,No,Yes,31,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,65.83,2106.06,No
CUST-05943,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.22,4473.63,Yes
CUST-05944,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),90.64,3970.8,No
CUST-05945,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,73.09,2222.05,No
CUST-05946,Male,0,No,No,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,84.76,4585.26,No
CUST-05947,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.05,316.87,Yes
CUST-05948,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,92.26,5268.5,No
CUST-05949,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.72,141.72,No
CUST-05950,Female,0,Yes,No,15,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,60.76,907.99,No
CUST-05951,Male,1,No,No,26,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),57.99,1490.5,No
CUST-05952,Female,0,No,Yes,7,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,65.61,459.08,No
CUST-05953,Male,0,Yes,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,65.83,1967.06,Yes
CUST-05954,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,87.26,873.14,No
CUST-05955,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),94.63,6091.44,No
CUST-05956,Female,0,No,No,1,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,89.02,5.2,No
CUST-05957,Male,0,No,No,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,81.53,5433.9,No
CUST-05958,Female,0,No,No,3,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,60.47,162.51,No
CUST-05959,Female,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.34,33.89,Yes
CUST-05960,Female,1,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.82,400.03,No
CUST-05961,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.83,1495.17,No
CUST-05962,Female,0,No,No,48,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,59.62,2878.37,Yes
CUST-05963,Female,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.21,0.0,No
CUST-05964,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,86.57,0.0,Yes
CUST-05965,Female,1,Yes,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.02,0.0,No
CUST-05966,Male,0,No,No,8,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),62.88,576.77,No
CUST-05967,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,95.5,2711.32,No
CUST-05968,Female,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,87.94,3774.53,No
CUST-05969,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,77.57,262.47,Yes
CUST-05970,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,65.47,414.05,Yes
CUST-05971,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),83.65,1163.88,No
CUST-05972,Male,0,No,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,91.37,4399.46,No
CUST-05973,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),58.37,440.75,No
CUST-05974,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.2,323.22,No
CUST-05975,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,61.36,2137.11,No
CUST-05976,Female,1,No,Yes,59,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70.15,4174.66,No
CUST-05977,Female,0,No,Yes,5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,55.49,259.32,No
CUST-05978,Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.87,0.0,Yes
CUST-05979,Male,0,No,Yes,27,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.53,2013.93,No
CUST-05980,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.99,1111.36,No
CUST-05981,Female,1,No,Yes,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.76,1953.52,Yes
CUST-05982,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.86,182.91,No
CUST-05983,Female,1,No,No,3,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),60.07,151.19,Yes
CUST-05984,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Mailed check,72.87,3481.31,No
CUST-05985,Male,0,No,No,14,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.78,307.47,No
CUST-05986,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.87,617.29,No
CUST-05987,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,84.75,636.53,Yes
CUST-05988,Female,0,No,No,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.82,1745.97,No
CUST-05989,Female,1,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),53.14,992.53,No
CUST-05990,Female,1,Yes,Yes,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.05,602.81,No
CUST-05991,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.41,623.1,Yes
CUST-05992,Male,1,Yes,No,12,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),58.45,650.46,Yes
CUST-05993,Female,1,No,Yes,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.73,1541.85,No
CUST-05994,Female,0,No,No,52,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),67.78,3488.27,No
CUST-05995,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,52.59,72.12,No
CUST-05996,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),64.87,1286.6,No
CUST-05997,Female,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.17,0.0,Yes
CUST-05998,Female,0,No,No,52,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),50.12,2510.18,No
CUST-05999,Female,1,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.27,2149.04,No
CUST-06000,Male,0,Yes,No,21,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.06,611.35,Yes
CUST-06001,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.55,1189.71,Yes
CUST-06002,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.19,1600.94,No
CUST-06003,Female,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,57.16,1758.36,No
CUST-06004,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,53.93,92.87,Yes
CUST-06005,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.32,585.78,Yes
CUST-06006,Male,0,No,No,26,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),77.49,2026.55,No
CUST-06007,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,87.25,1393.84,No
CUST-06008,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),48.88,0.0,Yes
CUST-06009,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.3,269.21,No
CUST-06010,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,88.02,3774.94,No
CUST-06011,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),81.19,272.72,Yes
CUST-06012,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.83,3573.95,Yes
CUST-06013,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.0,932.66,No
CUST-06014,Female,0,No,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),83.18,4266.01,No
CUST-06015,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),56.67,1834.7,No
CUST-06016,Male,1,No,Yes,45,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),88.51,3999.4,No
CUST-06017,Male,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.88,486.27,No
CUST-06018,Male,0,No,Yes,36,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),62.22,2202.46,Yes
CUST-06019,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.49,0.0,No
CUST-06020,Female,0,No,No,0,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,60.07,0.0,No
CUST-06021,Male,1,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.86,1963.31,No
CUST-06022,Male,0,Yes,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.45,2186.47,No
CUST-06023,Male,0,No,Yes,11,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,65.67,677.01,No
CUST-06024,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,68.69,3400.95,No
CUST-06025,Male,0,No,No,4,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,56.68,208.03,No
CUST-06026,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.49,150.42,Yes
CUST-06027,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),86.68,2001.66,No
CUST-06028,Female,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.0,964.66,No
